Shipment,Principal Code ,Principal Name,Product Category,Sales Order No,Delivery Order No,Sales Invoice No,PO Number,Required Delivery Date (RDD),Customer Code,Customer Name,Customer Address,SKU Code,SKU Description,SLED,Batch code,Quantity,UOM,Volume (CBM),Weight (KG)
,PCC-000137,SC Johnson,NON FOOD,58583419,58583419,IN00432670,3867960,8 07 2018,95784,ROBINSONS SUPERMARKET CORP.,RS RP OTIS,642287,Gld Rfrsh Ar Cwc New 275g/6 TH/MY/IN,,,1,CASE,0.005,2.3
,PCC-000137,SC Johnson,NON FOOD,58583423,58583423,IN00432666,3868000,8 07 2018,114326,ROBINSONS SUPERMARKET CORP.,RS LUCKY GOLD PLAZA ORTIGAS,642287,Gld Rfrsh Ar Cwc New 275g/6 TH/MY/IN,,,1,CASE,0.005,2.3
,PCC-000137,SC Johnson,NON FOOD,58583416,58583416,IN00432608,3868020,8 07 2018,122928,ROBINSONS SUPERMARKET CORP.,RS MERCEDES PASIG,642287,Gld Rfrsh Ar Cwc New 275g/6 TH/MY/IN,,,1,CASE,0.005,2.3
,PCC-000137,SC Johnson,NON FOOD,58582079,58582079,IN00432630,3868015,8 07 2018,132685,ROBINSONS SUPERMARKET CORP.,RS Z SQUARE BANAWE,642287,Gld Rfrsh Ar Cwc New 275g/6 TH/MY/IN,,,2,CASE,0.02,9.2
,PCC-000137,SC Johnson,NON FOOD,58583498,58583498,IN00432563,3868094,8 07 2018,161955,ROBINSONS SUPERMARKET CORP.,RS SOUTH PARK ALABANG,642287,Gld Rfrsh Ar Cwc New 275g/6 TH/MY/IN,,,1,CASE,0.005,2.3
,PCC-000137,SC Johnson,NON FOOD,58583424,58583424,IN00432665,3867929,8 07 2018,95754,ROBINSONS SUPERMARKET CORP.,RS TUTUBAN CENTERMALL,642289,Gld Rfrsh Ar Ftm New 275g/6 TH,,,1,CASE,0.005,2.3
,PCC-000137,SC Johnson,NON FOOD,58583431,58583431,IN00432659,3867946,8 07 2018,95761,ROBINSONS SUPERMARKET CORP.,RS CIRCLE C CONGRESSIONAL,642289,Gld Rfrsh Ar Ftm New 275g/6 TH,,,1,CASE,0.005,2.3
,PCC-000137,SC Johnson,NON FOOD,58583438,58583438,IN00432658,3868285,8 07 2018,95770,ROBINSONS SUPERMARKET CORP.,RS RP METROEAST,642289,Gld Rfrsh Ar Ftm New 275g/6 TH,,,1,CASE,0.005,2.3
,PCC-000137,SC Johnson,NON FOOD,58583620,58583620,IN00432545,3868290,8 07 2018,95785,ROBINSONS SUPERMARKET CORP.,RS RP PIONEER,642289,Gld Rfrsh Ar Ftm New 275g/6 TH,,,1,CASE,0.005,2.3
,PCC-000137,SC Johnson,NON FOOD,58583418,58583418,IN00432639,3867976,8 07 2018,95786,ROBINSONS SUPERMARKET CORP.,RS VICTORIA TOWER TIMOG,642289,Gld Rfrsh Ar Ftm New 275g/6 TH,,,1,CASE,0.005,2.3
,PCC-000137,SC Johnson,NON FOOD,58583493,58583493,IN00432566,3867963,8 07 2018,95793,ROBINSONS SUPERMARKET CORP.,RS BF PARANAQUE,642289,Gld Rfrsh Ar Ftm New 275g/6 TH,,,1,CASE,0.005,2.3
,PCC-000137,SC Johnson,NON FOOD,58583420,58583420,IN00432669,3868024,8 07 2018,123925,ROBINSONS SUPERMARKET CORP.,RS RP MAGNOLIA,642289,Gld Rfrsh Ar Ftm New 275g/6 TH,,,1,CASE,0.005,2.3
,PCC-000137,SC Johnson,NON FOOD,58583500,58583500,IN00432561,3868010,8 07 2018,124999,ROBINSONS SUPERMARKET CORP.,RS EASTWOOD TECHNOPLAZA II,642289,Gld Rfrsh Ar Ftm New 275g/6 TH,,,1,CASE,0.005,2.3
,PCC-000137,SC Johnson,NON FOOD,58582083,58582083,IN00432628,3868100,8 07 2018,162718,ROBINSONS SUPERMARKET CORP.,RS STA. ANA,642289,Gld Rfrsh Ar Ftm New 275g/6 TH,,,1,CASE,0.005,2.3
,PCC-000137,SC Johnson,NON FOOD,58583410,58583410,IN00432612,3867924,8 07 2018,95752,ROBINSONS SUPERMARKET CORP.,RS RP GALLERIA,642933,Bygn Lightning CoilScented TDC 10s/60 PH,,,2,CASE,0.096,34.1
,PCC-000137,SC Johnson,NON FOOD,58583426,58583426,IN00432663,3867926,8 07 2018,95753,ROBINSONS SUPERMARKET CORP.,RS RP ERMITA,642933,Bygn Lightning CoilScented TDC 10s/60 PH,,,2,CASE,0.096,34.1
