Shipment,Principal Code ,Principal Name,Product Category,Sales Order No,Delivery Order No,Sales Invoice No,PO Number,Required Delivery Date (RDD),Customer Code,Customer Name,Customer Address,SKU Code,SKU Description,SLED,Batch code,Quantity,UOM,Volume (CBM),Weight (KG)
,PCC-000137,SC Johnson,NON-FOOD,58649811,58649811,IN00437562,1039547610,08 23 18,154597,SUPERVALUE INC.,SANGANDAAN SAMSON ROAD CORNER MA DE                         ,678591,Off For Kids Lotion 50ml/48 PH,,,1,CASE,0.01,3
,PCC-000137,SC Johnson,NON-FOOD,58649811,58649811,IN00437562,1039547610,08 23 18,154597,SUPERVALUE INC.,SANGANDAAN SAMSON ROAD CORNER MA DE                         ,676118,Gld Hang It Fresh Lavender 8g/24 MY,,,1,CASE,0.01,0.54
,PCC-000137,SC Johnson,NON-FOOD,58649201,58649201,IN00437555,1039566865,08 23 18,154597,SUPERVALUE INC.,SANGANDAAN SAMSON ROAD CORNER MA DE                         ,676311,Gld Hang it Fresh Cool Fresh 8g/24 MY,,,1,CASE,0.01,0.54
,PCC-000137,SC Johnson,NON-FOOD,58649201,58649201,IN00437555,1039566865,08 23 18,154597,SUPERVALUE INC.,SANGANDAAN SAMSON ROAD CORNER MA DE                         ,670965,Gld Scntd Gl Ocean Escape 180g/12 MY,,,1,CASE,0.01,3.38
,PCC-000137,SC Johnson,NON-FOOD,58649201,58649201,IN00437555,1039566865,08 23 18,154597,SUPERVALUE INC.,SANGANDAAN SAMSON ROAD CORNER MA DE                         ,307562,Bygn Prtctr FIK 500ml+MMBC 450ml/ 12 PH,,,1,CASE,0.03,12.6
,PCC-000137,SC Johnson,NON-FOOD,58649201,58649201,IN00437555,1039566865,08 23 18,154597,SUPERVALUE INC.,SANGANDAAN SAMSON ROAD CORNER MA DE                         ,643057,Bgn Arsl Prtctr CIK 500ml/12 PH/SG,,,1,CASE,0.02,6.01
,PCC-000137,SC Johnson,NON-FOOD,58649201,58649201,IN00437555,1039566865,08 23 18,154597,SUPERVALUE INC.,SANGANDAAN SAMSON ROAD CORNER MA DE                         ,665642,Gld AutoSpry MrngFrsh RF 175g/6 MC/TH/IN,,,1,CASE,0,1.6
,PCC-000137,SC Johnson,NON-FOOD,58649184,58649184,IN00437551,1039469068,08 23 18,154597,SUPERVALUE INC.,SANGANDAAN SAMSON ROAD CORNER MA DE                         ,699452,Bygn Coil Lavender 10hr 10s x 60/PH,,,3,CASE,0.09,32.02
,PCC-000137,SC Johnson,NON-FOOD,58650717,58650717,IN00437526,1039746724,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",642137,Baygon MultiInsectKillerArsl 300ml/12 PH,,,1,CASE,0.01,4
,PCC-000137,SC Johnson,NON-FOOD,58650717,58650717,IN00437526,1039746724,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",643058,Bgn MultiInsect SpryKB Pouch 100ml/36 PH,,,1,CASE,0.02,3.5
,PCC-000137,SC Johnson,NON-FOOD,58650703,58650703,IN00437524,1039753087,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",642137,Baygon MultiInsectKillerArsl 300ml/12 PH,,,1,CASE,0.01,4
,PCC-000137,SC Johnson,NON-FOOD,58650703,58650703,IN00437524,1039753087,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",643061,Bgn Multi Insect Spry WB Pch100ml/36 PH,,,1,CASE,0.02,3.5
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",643711,Gld Atmtc Spry Lvd Vn RF 175g/6 TH/MY/IN,,,1,CASE,0,1.6
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",616704,Bgn Arsl Prtctr MIK 500ml/12 PH,,,12,CASE,0.2,72.07
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",683318,Baygon MIK KB Bns Pck 600ml + 60ml/12 PH,,,1,CASE,0.02,8.01
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",669276,Baygon MIK Odorless 300ml/12 PH,,,6,CASE,0.07,24.02
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",307560,Baygon ADMK 500ml + MMBC 450ml/ 12 PH,,,1,CASE,0.03,12.6
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",669362,BYGN Arsl Prtctr MIK WB 500ml/12PHSG,,,1,CASE,0.02,6.81
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",616703,Bgn Arsl Prtctr MIK  300ml/12 PH,,,2,CASE,0.02,8.01
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",642933,Bygn Lightning CoilScented TDC 10s/60 PH,,,5,CASE,0.12,42.59
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",683945,Gld Morning Freshness 320ml/12 MY/PH/SG,,,1,CASE,0.01,4.5
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",307559,Bygn MIK Odorlss 500ml+MMBC 450ml/ 12 PH,,,18,CASE,0.47,226.8
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",642271,Gld AtmtcSpray OceanEsc RF 175g/6 MC/TH/ID,,,4,CASE,0.02,6.4
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",669299,BYGN Mat ADM Strtr 5un/36PH,,,1,CASE,0.02,2
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",642138,Baygon MultiInsectKillerArsl 500ml/12 PH,,,3,CASE,0.05,18.02
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",634149,Bygn Chalk Roach & Ant Killer 15g/60 PH,,,1,CASE,0,1.5
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",696386,MM MoldMildew Primary 500ml/24PH,,,1,CASE,0.03,13.51
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",652065,Gld AtmtcSpry LVD 269ml/4 TH/MY/ID,,,1,CASE,0.01,2.4
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",669365,BYGN Arsl Prtctr MIK WB 300ml/12PHSG,,,4,CASE,0.05,18.02
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",669664,Bygn Mat ADM Rfl 30un/24 PH,,,1,CASE,0.01,1.3
,PCC-000137,SC Johnson,NON-FOOD,58650565,58650565,IN00437516,1039726316,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",669363,BYGN Arsl Prtctr MIK WB 600ml/12PHSG,,,2,CASE,0.04,16.61
,PCC-000137,SC Johnson,NON-FOOD,58650539,58650539,IN00437512,1039712783,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",699056,Mr. Muscle Stick-On Lav 3s 30g/24 PH,,,1,CASE,0.01,1.18
,PCC-000137,SC Johnson,NON-FOOD,58649827,58649827,IN00437534,1039575807,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",696389,MM MoldMildew Refill 500ml/24 PH,,,1,CASE,0.03,13.11
,PCC-000137,SC Johnson,NON-FOOD,58649827,58649827,IN00437534,1039575807,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",665642,Gld AutoSpry MrngFrsh RF 175g/6 MC/TH/IN,,,2,CASE,0.01,3.2
,PCC-000137,SC Johnson,NON-FOOD,58649827,58649827,IN00437534,1039575807,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",678591,Off For Kids Lotion 50ml/48 PH,,,1,CASE,0.01,3
,PCC-000137,SC Johnson,NON-FOOD,58649809,58649809,IN00437560,1039547692,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",671308,Glade Sensations FLemon Rfl 8g/12 MC/IN,,,2,CASE,0,0.7
,PCC-000137,SC Johnson,NON-FOOD,58649809,58649809,IN00437560,1039547692,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",678971,Glade Sensations WLvndr Rfl R99 8g/12 MC,,,2,CASE,0,0.7
,PCC-000137,SC Johnson,NON-FOOD,58649809,58649809,IN00437560,1039547692,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",643056,Bgn Arsl Prtctr CIK 300ml/12 PH/SG,,,3,CASE,0.04,12.01
,PCC-000137,SC Johnson,NON-FOOD,58649809,58649809,IN00437560,1039547692,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",643057,Bgn Arsl Prtctr CIK 500ml/12 PH/SG,,,3,CASE,0.05,18.02
,PCC-000137,SC Johnson,NON-FOOD,58649809,58649809,IN00437560,1039547692,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",683941,Gld Ocean Escape 320ml/12 MY/PH/SG,,,2,CASE,0.02,9
,PCC-000137,SC Johnson,NON-FOOD,58649809,58649809,IN00437560,1039547692,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",676311,Gld Hang it Fresh Cool Fresh 8g/24 MY,,,1,CASE,0.01,0.54
,PCC-000137,SC Johnson,NON-FOOD,58649809,58649809,IN00437560,1039547692,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",676117,Gld Hang It Fresh Floral Fresh 8g/24 MY,,,1,CASE,0.01,0.54
,PCC-000137,SC Johnson,NON-FOOD,58649809,58649809,IN00437560,1039547692,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",676113,Gld Hang it Fresh Fruity Fresh 8g/24 MY,,,3,CASE,0.02,1.62
,PCC-000137,SC Johnson,NON-FOOD,58649809,58649809,IN00437560,1039547692,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",670965,Gld Scntd Gl Ocean Escape 180g/12 MY,,,2,CASE,0.02,6.77
,PCC-000137,SC Johnson,NON-FOOD,58649809,58649809,IN00437560,1039547692,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",679026,Gld Snstns OceanEsc Rfl 8g/12 MC/IN,,,1,CASE,0,0.35
,PCC-000137,SC Johnson,NON-FOOD,58649809,58649809,IN00437560,1039547692,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",669301,Bygn Mat ADM Rfl 10un/60 PH,,,1,CASE,0.02,1.99
,PCC-000137,SC Johnson,NON-FOOD,58649809,58649809,IN00437560,1039547692,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",646011,Off Sft & Scntd Lotion 50ml/48 PH,,,1,CASE,0.01,3
,PCC-000137,SC Johnson,NON-FOOD,58649809,58649809,IN00437560,1039547692,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",676118,Gld Hang It Fresh Lavender 8g/24 MY,,,3,CASE,0.02,1.62
,PCC-000137,SC Johnson,NON-FOOD,58649809,58649809,IN00437560,1039547692,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",644100,Kiwi Paste SP Black 17.5ml/36 PH,,,1,CASE,0,1.1
,PCC-000137,SC Johnson,NON-FOOD,58649183,58649183,IN00437550,1039469248,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",699452,Bygn Coil Lavender 10hr 10s x 60/PH,,,5,CASE,0.16,53.37
,PCC-000137,SC Johnson,NON-FOOD,58649165,58649165,IN00437547,1039397312,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",651683,PLEDGE Paste Wax Colorless 450g/24 PH,,,1,CASE,0.03,14.31
,PCC-000137,SC Johnson,NON-FOOD,58649150,58649150,IN00437540,1039238510,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",685034,Kiwi ShoeCream Black Sachet 5m/144 PH,,,1,CASE,0,0.91
,PCC-000137,SC Johnson,NON-FOOD,58649150,58649150,IN00437540,1039238510,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",699057,Mr. Muscle Stick-On Citrus 3s 30g/24 PH,,,2,CASE,0.01,2.35
,PCC-000137,SC Johnson,NON-FOOD,58649150,58649150,IN00437540,1039238510,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",658432,Baygon Sprayer 1ea/24 PH,,,1,CASE,0.04,3.2
,PCC-000137,SC Johnson,NON-FOOD,58649150,58649150,IN00437540,1039238510,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",621327,Pledge Metal Polish 150ml/24 PH,,,1,CASE,0.01,4.8
,PCC-000137,SC Johnson,NON-FOOD,58649150,58649150,IN00437540,1039238510,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",651725,Pledge Paste Wax Colorless 90g/72 PH,,,1,CASE,0.01,7.41
,PCC-000137,SC Johnson,NON-FOOD,58649150,58649150,IN00437540,1039238510,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",690733,Pledge Pronto Liq Wax Red 1L/12 PH,,,1,CASE,0.03,14.21
,PCC-000137,SC Johnson,NON-FOOD,58649150,58649150,IN00437540,1039238510,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",847870,Zplc Sndwch Nrrw Box 50/12 TW/PH,,,1,CASE,0.01,2.8
,PCC-000137,SC Johnson,NON-FOOD,58649150,58649150,IN00437540,1039238510,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",695094,Zplc Strg Qt EOTap 25ct/12 TW/HK/SG/PH,,,2,CASE,0.02,5
,PCC-000137,SC Johnson,NON-FOOD,58649150,58649150,IN00437540,1039238510,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",693441,MM Glass&Multi Cln FreshRefill250ml/24PH,,,1,CASE,0.02,6.71
,PCC-000137,SC Johnson,NON-FOOD,58649145,58649145,IN00437539,1039223596,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",651567,KIWI Whitener 75ml/6 PH,,,3,CASE,0.01,2.05
,PCC-000137,SC Johnson,NON-FOOD,58649145,58649145,IN00437539,1039223596,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",693491,MM Glass&Multi Cln Lav 250ml/24 PH,,,1,CASE,0.01,1.18
,PCC-000137,SC Johnson,NON-FOOD,58649145,58649145,IN00437539,1039223596,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",655559,Gld Snstns Bathroom Lav 8g/6un MC/MENA,,,4,CASE,0.02,1.81
,PCC-000137,SC Johnson,NON-FOOD,58649145,58649145,IN00437539,1039223596,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",655560,Gld Snstns Bathroom Lmn 8g/6un MC/MENA,,,4,CASE,0.02,1.81
,PCC-000137,SC Johnson,NON-FOOD,58649145,58649145,IN00437539,1039223596,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",622150,OFF CLEAN F. INSECT REF LOTION 6ML(399X240),,,2,CASE,0.01,3.75
,PCC-000137,SC Johnson,NON-FOOD,58649145,58649145,IN00437539,1039223596,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",678592,Off For Kids Ltn 6ml/240 PH,,,1,CASE,0.01,1.88
,PCC-000137,SC Johnson,NON-FOOD,58649145,58649145,IN00437539,1039223596,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",651723,Pledge Paste Wax Red 450g/24 PH,,,1,CASE,0.03,14.31
,PCC-000137,SC Johnson,NON-FOOD,58649145,58649145,IN00437539,1039223596,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",696533,MM Glass&Multi Cln Lav 500ml/24,,,1,CASE,0.04,13.71
,PCC-000137,SC Johnson,NON-FOOD,58649145,58649145,IN00437539,1039223596,08 23 18,122849,SUPERVALUE INC.,"SM CITY,NORTH AVE COR EDSA,                                 ",696388,Mr. Muscle Drain Declogger 500ml/24 PH,,,1,CASE,0.04,15.31
,PCC-000137,SC Johnson,NON-FOOD,58650571,58650571,IN00437517,1039726327,08 23 18,122772,SANFORD MARKETING CORP.,LOT 655 A-6 VISAYAS AVE. COR T SORA                         ,616703,Bgn Arsl Prtctr MIK  300ml/12 PH,,,1,CASE,0.01,4
,PCC-000137,SC Johnson,NON-FOOD,58650571,58650571,IN00437517,1039726327,08 23 18,122772,SANFORD MARKETING CORP.,LOT 655 A-6 VISAYAS AVE. COR T SORA                         ,683945,Gld Morning Freshness 320ml/12 MY/PH/SG,,,1,CASE,0.01,4.5
