Shipment,Principal Code ,Principal Name,Product Category,Sales Order No,Delivery Order No,Sales Invoice No,PO Number,Required Delivery Date (RDD),Customer Code,Customer Name,Customer Address,SKU Code,SKU Description,SLED,Batch code,Quantity,UOM,Volume (CBM),Weight (KG)
,PCC-000137,SC JOHNSON,NON-FOOD,58355366,1038237329,IN00420985,1038237329,08/03/2018,155024,PSI FREE CHOICE MART,934 CARUNCHO AVENUE                                         ,644100,Kiwi Paste SP Black 17.5ml/36 PH,,,1,CASE,0,1.1
,PCC-000137,SC JOHNSON,NON-FOOD,58355375,1038217884,IN00420976,1038217884,08/03/2018,155024,PSI FREE CHOICE MART,934 CARUNCHO AVENUE                                         ,699693,MM MTBC Lavender 750ML VP /12MY,,,1,CASE,0.02,9.52
,PCC-000137,SC JOHNSON,NON-FOOD,58355375,1038217884,IN00420976,1038217884,08/03/2018,155024,PSI FREE CHOICE MART,934 CARUNCHO AVENUE                                         ,696608,MM Mtbc Citrus 750ML VP /12MY,,,4,CASE,0.02,9.52
,PCC-000137,SC JOHNSON,NON-FOOD,58355421,1038247246,IN00421000,1038247246,08/03/2018,155024,PSI FREE CHOICE MART,934 CARUNCHO AVENUE                                         ,643056,Bgn Arsl Prtctr CIK 300ml/12 PH/SG,,,2,CASE,0.01,4
,PCC-000137,SC JOHNSON,NON-FOOD,58355421,1038247246,IN00421000,1038247246,08/03/2018,155024,PSI FREE CHOICE MART,934 CARUNCHO AVENUE                                         ,683941,Gld Ocean Escape 320ml/12 MY/PH/SG,,,1,CASE,0.01,4.5
,PCC-000137,SC JOHNSON,NON-FOOD,58355421,1038247246,IN00421000,1038247246,08/03/2018,155024,PSI FREE CHOICE MART,934 CARUNCHO AVENUE                                         ,683943,Gld Orange Squeeze 320ml/12 MY/PH/SG,,,4,CASE,0.01,4.5
,PCC-000137,SC JOHNSON,NON-FOOD,58355424,1038241195,IN00421002,1038241195,08/03/2018,155024,PSI FREE CHOICE MART,934 CARUNCHO AVENUE                                         ,651702,Pledge Rainshower 330ml/24 PH,,,1,CASE,0.02,10.61
,PCC-000137,SC JOHNSON,NON-FOOD,58355499,1038308537,IN00421105,1038308537,08/03/2018,155024,PSI FREE CHOICE MART,934 CARUNCHO AVENUE                                         ,683317,Baygon MIK KB Bonus Pck 500ml+50ml/12 PH,,,1,CASE,0.02,6.41
,PCC-000137,SC JOHNSON,NON-FOOD,58355558,1038352767,IN00421049,1038352767,08/03/2018,155024,PSI FREE CHOICE MART,934 CARUNCHO AVENUE                                         ,651666,PLEDGE RAINSHOWER 180ml/24 PH,,,1,CASE,0.01,6.01
,PCC-000137,SC JOHNSON,NON-FOOD,58355558,1038352767,IN00421049,1038352767,08/03/2018,155024,PSI FREE CHOICE MART,934 CARUNCHO AVENUE                                         ,669363,BYGN Arsl Prtctr MIK WB 600ml/12PHSG,,,1,CASE,0.02,8.31
,PCC-000137,SC JOHNSON,NON-FOOD,58355572,1038375253,IN00421057,1038375253,08/03/2018,155024,PSI FREE CHOICE MART,934 CARUNCHO AVENUE                                         ,669849,BYGN Mosq Coil Scented 125gr/60 PH,,,1,CASE,0.03,10.36
,PCC-000137,SC JOHNSON,NON-FOOD,58355572,1038375253,IN00421057,1038375253,08/03/2018,155024,PSI FREE CHOICE MART,934 CARUNCHO AVENUE                                         ,643061,Bgn Multi Insect Spry WB Pch100ml/36 PH,,,1,CASE,0.02,3.5
,PCC-000137,SC JOHNSON,NON-FOOD,58355187,1037902102,IN00421021,1037902102,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,695095,Zplc Strg Gal EOTap 20ct/12 HK/TW/SG/PH,,,2,CASE,0.01,3.37
,PCC-000137,SC JOHNSON,NON-FOOD,58355198,1037910509,IN00421023,1037910509,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,643062,Bygn Multi Insect Spray KB 1000ml/12 PH,,,1,CASE,0.03,10.61
,PCC-000137,SC JOHNSON,NON-FOOD,58355198,1037910509,IN00421023,1037910509,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,683946,Gld Floral Perfection 320ml/12 MY/PH/SG,,,1,CASE,0.01,4.5
,PCC-000137,SC JOHNSON,NON-FOOD,58355198,1037910509,IN00421023,1037910509,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,683941,Gld Ocean Escape 320ml/12 MY/PH/SG,,,1,CASE,0.01,4.5
,PCC-000137,SC JOHNSON,NON-FOOD,58355198,1037910509,IN00421023,1037910509,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,658334,MrMuscle-Kleen Floor Ocean 1L/12 PH,,,2,CASE,0.02,13.77
,PCC-000137,SC JOHNSON,NON-FOOD,58355198,1037910509,IN00421023,1037910509,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,676117,Gld Hang It Fresh Floral Fresh 8g/24 MY,,,1,CASE,0.01,0.54
,PCC-000137,SC JOHNSON,NON-FOOD,58355198,1037910509,IN00421023,1037910509,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,676118,Gld Hang It Fresh Lavender 8g/24 MY,,,1,CASE,0.01,0.54
,PCC-000137,SC JOHNSON,NON-FOOD,58355198,1037910509,IN00421023,1037910509,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,676113,Gld Hang it Fresh Fruity Fresh 8g/24 MY,,,1,CASE,0.01,0.54
,PCC-000137,SC JOHNSON,NON-FOOD,58355198,1037910509,IN00421023,1037910509,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,670965,Gld Scntd Gl Ocean Escape 180g/12 MY,,,1,CASE,0.01,3.38
,PCC-000137,SC JOHNSON,NON-FOOD,58355223,1038049896,IN00421033,1038049896,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,652073,Gld AtmtcSpry OcnEscp 269ml/4 TH/MY/ID,,,1,CASE,0.01,2.4
,PCC-000137,SC JOHNSON,NON-FOOD,58355223,1038049896,IN00421033,1038049896,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,669276,Baygon MIK Odorless 300ml/12 PH,,,1,CASE,0.01,4
,PCC-000137,SC JOHNSON,NON-FOOD,58355223,1038049896,IN00421033,1038049896,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,669275,Baygon MIK Odorless 500ml/12 PH,,,1,CASE,0.02,6.01
,PCC-000137,SC JOHNSON,NON-FOOD,58355413,1038245649,IN00420998,1038245649,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,683946,Gld Floral Perfection 320ml/12 MY/PH/SG,,,1,CASE,0.01,4.5
,PCC-000137,SC JOHNSON,NON-FOOD,58355413,1038245649,IN00420998,1038245649,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,683941,Gld Ocean Escape 320ml/12 MY/PH/SG,,,1,CASE,0.01,4.5
,PCC-000137,SC JOHNSON,NON-FOOD,58355413,1038245649,IN00420998,1038245649,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,676118,Gld Hang It Fresh Lavender 8g/24 MY,,,1,CASE,0.01,0.54
,PCC-000137,SC JOHNSON,NON-FOOD,58355457,1038241151,IN00421081,1038241151,08/03/2018,122833,SMCO A. VENUE,A. VENUE HALL ANTEL LIFESTYLE CITY                          ,651702,Pledge Rainshower 330ml/24 PH,,,1,CASE,0.02,10.61
,PCC-000137,SC JOHNSON,NON-FOOD,58355143,1037572029,IN00421247,1037572029,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,693444,MM Glass&Multi Cln Lav Refill 250ml/24PH,,,1,CASE,0.01,1.18
,PCC-000137,SC JOHNSON,NON-FOOD,58355143,1037572029,IN00421247,1037572029,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,693491,MM Glass&Multi Cln Lav 250ml/24 PH,,,1,CASE,0.01,1.18
,PCC-000137,SC JOHNSON,NON-FOOD,58355143,1037572029,IN00421247,1037572029,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,655559,Gld Snstns Bathroom Lav 8g/6un MC/MENA,,,2,CASE,0.01,0.45
,PCC-000137,SC JOHNSON,NON-FOOD,58355143,1037572029,IN00421247,1037572029,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,655560,Gld Snstns Bathroom Lmn 8g/6un MC/MENA,,,1,CASE,0.01,0.45
,PCC-000137,SC JOHNSON,NON-FOOD,58355143,1037572029,IN00421247,1037572029,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,693441,MM Glass&Multi Cln FreshRefill250ml/24PH,,,1,CASE,0.02,6.71
,PCC-000137,SC JOHNSON,NON-FOOD,58355163,1037732740,IN00421252,1037732740,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,696533,MM Glass&Multi Cln Lav 500ml/24,,,1,CASE,0.04,13.71
,PCC-000137,SC JOHNSON,NON-FOOD,58355163,1037732740,IN00421252,1037732740,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,693441,MM Glass&Multi Cln FreshRefill250ml/24PH,,,1,CASE,0.02,6.71
,PCC-000137,SC JOHNSON,NON-FOOD,58355163,1037732740,IN00421252,1037732740,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,641093,MrMuscle StickOnAntiStain Ctrs 3un/24 PH,,,1,CASE,0.01,1.18
,PCC-000137,SC JOHNSON,NON-FOOD,58355163,1037732740,IN00421252,1037732740,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,651689,Pledge Wipe & Shine Natural 250ml/24 PH,,,1,CASE,0.02,7.31
,PCC-000137,SC JOHNSON,NON-FOOD,58355163,1037732740,IN00421252,1037732740,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,847870,Zplc Sndwch Nrrw Box 50/12 TW/PH,,,1,CASE,0.01,2.8
,PCC-000137,SC JOHNSON,NON-FOOD,58355183,1037894980,IN00421020,1037894980,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,655559,Gld Snstns Bathroom Lav 8g/6un MC/MENA,,,1,CASE,0.01,0.45
,PCC-000137,SC JOHNSON,NON-FOOD,58355183,1037894980,IN00421020,1037894980,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,655560,Gld Snstns Bathroom Lmn 8g/6un MC/MENA,,,1,CASE,0.01,0.45
,PCC-000137,SC JOHNSON,NON-FOOD,58355183,1037894980,IN00421020,1037894980,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,695094,Zplc Strg Qt EOTap 25ct/12 TW/HK/SG/PH,,,1,CASE,0.01,2.5
,PCC-000137,SC JOHNSON,NON-FOOD,58355183,1037894980,IN00421020,1037894980,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,641093,MrMuscle StickOnAntiStain Ctrs 3un/24 PH,,,1,CASE,0.01,1.18
,PCC-000137,SC JOHNSON,NON-FOOD,58355236,1038093872,IN00421015,1038093872,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,651668,Pledge Wipe & Shine Natural 500ml/24 PH,,,1,CASE,0.03,13.61
,PCC-000137,SC JOHNSON,NON-FOOD,58355236,1038093872,IN00421015,1038093872,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,696533,MM Glass&Multi Cln Lav 500ml/24,,,1,CASE,0.04,13.71
,PCC-000137,SC JOHNSON,NON-FOOD,58355236,1038093872,IN00421015,1038093872,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,696530,MM Glass&Multi Cln F.Lemon 250ml/24,,,1,CASE,0.02,7.64
,PCC-000137,SC JOHNSON,NON-FOOD,58355368,1038237319,IN00420979,1038237319,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,671308,Glade Sensations FLemon Rfl 8g/12 MC/IN,,,1,CASE,0,0.35
,PCC-000137,SC JOHNSON,NON-FOOD,58355368,1038237319,IN00420979,1038237319,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,655559,Gld Snstns Bathroom Lav 8g/6un MC/MENA,,,1,CASE,0.01,0.45
,PCC-000137,SC JOHNSON,NON-FOOD,58355455,1038241158,IN00421011,1038241158,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,651666,PLEDGE RAINSHOWER 180ml/24 PH,,,1,CASE,0.01,6.01
,PCC-000137,SC JOHNSON,NON-FOOD,58355529,1038352346,IN00421110,1038352346,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,693079,Gld Sprt Lav Mrn Pri + Ref 7ml/12 PH,,,1,CASE,0.03,2.4
,PCC-000137,SC JOHNSON,NON-FOOD,58355529,1038352346,IN00421110,1038352346,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,693080,Gld Sprt Oc Esc Pri + Ref 7ml/12 PH,,,1,CASE,0.03,2.4
,PCC-000137,SC JOHNSON,NON-FOOD,58355529,1038352346,IN00421110,1038352346,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,693059,Gld Sprt Nw Car Pri + Ref 7ml/12 PH,,,1,CASE,0.03,2.4
,PCC-000137,SC JOHNSON,NON-FOOD,58355529,1038352346,IN00421110,1038352346,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,690761,Glade Sport MrngFrsh Pri+Refi 7m/12PH,,,1,CASE,0.03,2.4
,PCC-000137,SC JOHNSON,NON-FOOD,58355557,1038352588,IN00421048,1038352588,08/03/2018,130410,SMCO ACACIA ESTATE,TOWN CENTER ACACIA ESTATES                                  ,651702,Pledge Rainshower 330ml/24 PH,,,1,CASE,0.02,10.61
,PCC-000137,SC JOHNSON,NON-FOOD,58355137,1037572126,IN00421246,1037572126,08/03/2018,122798,SMCO AMANG RODRIGUEZ,G/F GBU BLDG. AMANG RODRIGUEZ AVE.                          ,690733,Pledge Pronto Liq Wax Red 1L/12 PH,,,1,CASE,0.03,14.21
,PCC-000137,SC JOHNSON,NON-FOOD,58355137,1037572126,IN00421246,1037572126,08/03/2018,122798,SMCO AMANG RODRIGUEZ,G/F GBU BLDG. AMANG RODRIGUEZ AVE.                          ,685034,Kiwi ShoeCream Black Sachet 5m/144 PH,,,1,CASE,0,0.91
,PCC-000137,SC JOHNSON,NON-FOOD,58355205,1037883108,IN00421024,1037883108,08/03/2018,122798,SMCO AMANG RODRIGUEZ,G/F GBU BLDG. AMANG RODRIGUEZ AVE.                          ,693444,MM Glass&Multi Cln Lav Refill 250ml/24PH,,,2,CASE,0.01,1.18
,PCC-000137,SC JOHNSON,NON-FOOD,58355205,1037883108,IN00421024,1037883108,08/03/2018,122798,SMCO AMANG RODRIGUEZ,G/F GBU BLDG. AMANG RODRIGUEZ AVE.                          ,651567,KIWI Whitener 75ml/6 PH,,,1,CASE,0,0.68
,PCC-000137,SC JOHNSON,NON-FOOD,58355228,1038093959,IN00421034,1038093959,08/03/2018,122798,SMCO AMANG RODRIGUEZ,G/F GBU BLDG. AMANG RODRIGUEZ AVE.                          ,696532,MM Glass&Multi Cln F.Lemon Refil250ml/24,,,1,CASE,0.02,6.71
,PCC-000137,SC JOHNSON,NON-FOOD,58355370,1038217889,IN00420978,1038217889,08/03/2018,122798,SMCO AMANG RODRIGUEZ,G/F GBU BLDG. AMANG RODRIGUEZ AVE.                          ,699693,MM MTBC Lavender 750ML VP /12MY,,,2,CASE,0.02,9.52
,PCC-000137,SC JOHNSON,NON-FOOD,58355490,1038308587,IN00421100,1038308587,08/03/2018,122798,SMCO AMANG RODRIGUEZ,G/F GBU BLDG. AMANG RODRIGUEZ AVE.                          ,669363,BYGN Arsl Prtctr MIK WB 600ml/12PHSG,,,1,CASE,0.02,8.31
,PCC-000137,SC JOHNSON,NON-FOOD,58355230,1038093943,IN00421013,1038093943,08/03/2018,122791,SMCO ANGONO,"AB COMPLEX, M.L. QUEZON AVE.                                ",303586,Bygn CIK Prtctr 500ml + APC 500ml/12 PH,,,1,CASE,0.03,14.01
,PCC-000137,SC JOHNSON,NON-FOOD,58355230,1038093943,IN00421013,1038093943,08/03/2018,122791,SMCO ANGONO,"AB COMPLEX, M.L. QUEZON AVE.                                ",693444,MM Glass&Multi Cln Lav Refill 250ml/24PH,,,1,CASE,0.01,1.18
,PCC-000137,SC JOHNSON,NON-FOOD,58355230,1038093943,IN00421013,1038093943,08/03/2018,122791,SMCO ANGONO,"AB COMPLEX, M.L. QUEZON AVE.                                ",651664,PLEDGE Paste Wax Red 90g/72 PH,,,1,CASE,0.01,7.41
,PCC-000137,SC JOHNSON,NON-FOOD,58355283,1038120818,IN00421196,1038120818,08/03/2018,122791,SMCO ANGONO,"AB COMPLEX, M.L. QUEZON AVE.                                ",303586,Bygn CIK Prtctr 500ml + APC 500ml/12 PH,,,1,CASE,0.03,14.01
,PCC-000137,SC JOHNSON,NON-FOOD,58355417,1038245203,IN00420999,1038245203,08/03/2018,122791,SMCO ANGONO,"AB COMPLEX, M.L. QUEZON AVE.                                ",676113,Gld Hang it Fresh Fruity Fresh 8g/24 MY,,,1,CASE,0.01,0.54
,PCC-000137,SC JOHNSON,NON-FOOD,58355145,1037572054,IN00421248,1037572054,08/03/2018,148629,SMCO ANGONO 2,1482 MANILA EAST ROAD BRGY SAN ISIDRO ANGONO RIZAL          ,658432,Baygon Sprayer 1ea/24 PH,,,1,CASE,0.04,3.2
,PCC-000137,SC JOHNSON,NON-FOOD,58355145,1037572054,IN00421248,1037572054,08/03/2018,148629,SMCO ANGONO 2,1482 MANILA EAST ROAD BRGY SAN ISIDRO ANGONO RIZAL          ,646005,OFF Sft & Sntd Ltn 6ml/240 PH,,,1,CASE,0.01,1.88
,PCC-000137,SC JOHNSON,NON-FOOD,58355182,1037894992,IN00421019,1037894992,08/03/2018,148629,SMCO ANGONO 2,1482 MANILA EAST ROAD BRGY SAN ISIDRO ANGONO RIZAL          ,651725,Pledge Paste Wax Colorless 90g/72 PH,,,1,CASE,0.01,7.41
,PCC-000137,SC JOHNSON,NON-FOOD,58355240,1038093895,IN00421036,1038093895,08/03/2018,148629,SMCO ANGONO 2,1482 MANILA EAST ROAD BRGY SAN ISIDRO ANGONO RIZAL          ,676311,Gld Hang it Fresh Cool Fresh 8g/24 MY,,,2,CASE,0.01,0.54
,PCC-000137,SC JOHNSON,NON-FOOD,58355240,1038093895,IN00421036,1038093895,08/03/2018,148629,SMCO ANGONO 2,1482 MANILA EAST ROAD BRGY SAN ISIDRO ANGONO RIZAL          ,676118,Gld Hang It Fresh Lavender 8g/24 MY,,,1,CASE,0.01,0.54
,PCC-000137,SC JOHNSON,NON-FOOD,58355240,1038093895,IN00421036,1038093895,08/03/2018,148629,SMCO ANGONO 2,1482 MANILA EAST ROAD BRGY SAN ISIDRO ANGONO RIZAL          ,641093,MrMuscle StickOnAntiStain Ctrs 3un/24 PH,,,1,CASE,0.01,1.18
,PCC-000137,SC JOHNSON,NON-FOOD,58355240,1038093895,IN00421036,1038093895,08/03/2018,148629,SMCO ANGONO 2,1482 MANILA EAST ROAD BRGY SAN ISIDRO ANGONO RIZAL          ,699056,Mr. Muscle Stick-On Lav 3s 30g/24 PH,,,1,CASE,0.01,1.18
,PCC-000137,SC JOHNSON,NON-FOOD,58355280,1038120699,IN00421194,1038120699,08/03/2018,148629,SMCO ANGONO 2,1482 MANILA EAST ROAD BRGY SAN ISIDRO ANGONO RIZAL          ,303586,Bygn CIK Prtctr 500ml + APC 500ml/12 PH,,,1,CASE,0.03,14.01
,PCC-000137,SC JOHNSON,NON-FOOD,58355391,1038237327,IN00420980,1038237327,08/03/2018,148629,SMCO ANGONO 2,1482 MANILA EAST ROAD BRGY SAN ISIDRO ANGONO RIZAL          ,643056,Bgn Arsl Prtctr CIK 300ml/12 PH/SG,,,1,CASE,0.01,4
,PCC-000137,SC JOHNSON,NON-FOOD,58355432,1038246455,IN00421004,1038246455,08/03/2018,148629,SMCO ANGONO 2,1482 MANILA EAST ROAD BRGY SAN ISIDRO ANGONO RIZAL          ,665642,Gld AutoSpry MrngFrsh RF 175g/6 MC/TH/IN,,,5,CASE,0,1.6
,PCC-000137,SC JOHNSON,NON-FOOD,58355453,1038241185,IN00421009,1038241185,08/03/2018,148629,SMCO ANGONO 2,1482 MANILA EAST ROAD BRGY SAN ISIDRO ANGONO RIZAL          ,651724,Pledge Orange 330ml/24 PH,,,1,CASE,0.02,10.61
,PCC-000137,SC JOHNSON,NON-FOOD,58355562,1038352758,IN00421053,1038352758,08/03/2018,148629,SMCO ANGONO 2,1482 MANILA EAST ROAD BRGY SAN ISIDRO ANGONO RIZAL          ,651666,PLEDGE RAINSHOWER 180ml/24 PH,,,1,CASE,0.01,6.01
,PCC-000137,SC JOHNSON,NON-FOOD,58355181,1037894983,IN00421018,1037894983,08/03/2018,129394,SMCO ARDI CAINTA,ARDI COMMERCIAL COMPLEX                                     ,652082,Kiwi Shoe Polish BLACK 100ml/72 PH,,,1,CASE,0.03,10
,PCC-000137,SC JOHNSON,NON-FOOD,58355206,1037910465,IN00421025,1037910465,08/03/2018,129394,SMCO ARDI CAINTA,ARDI COMMERCIAL COMPLEX                                     ,651689,Pledge Wipe & Shine Natural 250ml/24 PH,,,1,CASE,0.02,7.31
,PCC-000137,SC JOHNSON,NON-FOOD,58355281,1038120693,IN00421195,1038120693,08/03/2018,129394,SMCO ARDI CAINTA,ARDI COMMERCIAL COMPLEX                                     ,683231,Baygon Protector FIK 500ml +MM APC 500ml/12,,,1,CASE,0.03,14.01
,PCC-000137,SC JOHNSON,NON-FOOD,58355281,1038120693,IN00421195,1038120693,08/03/2018,129394,SMCO ARDI CAINTA,ARDI COMMERCIAL COMPLEX                                     ,303586,Bygn CIK Prtctr 500ml + APC 500ml/12 PH,,,1,CASE,0.03,14.01
,PCC-000137,SC JOHNSON,NON-FOOD,58355392,1038237320,IN00420981,1038237320,08/03/2018,129394,SMCO ARDI CAINTA,ARDI COMMERCIAL COMPLEX                                     ,658432,Baygon Sprayer 1ea/24 PH,,,1,CASE,0.04,3.2
,PCC-000137,SC JOHNSON,NON-FOOD,58355392,1038237320,IN00420981,1038237320,08/03/2018,129394,SMCO ARDI CAINTA,ARDI COMMERCIAL COMPLEX                                     ,685034,Kiwi ShoeCream Black Sachet 5m/144 PH,,,1,CASE,0,0.91
,PCC-000137,SC JOHNSON,NON-FOOD,58355410,1038246290,IN00420997,1038246290,08/03/2018,129394,SMCO ARDI CAINTA,ARDI COMMERCIAL COMPLEX                                     ,692266,MM Bathroom Floral 900ml x12 PH,,,3,CASE,0.03,12.92
,PCC-000137,SC JOHNSON,NON-FOOD,58355180,1037895008,IN00421017,1037895008,08/03/2018,160341,SMCo BAGBAGUIN CALOOCAN,GENERAL LUIS BAGBAGUIN                                      ,655559,Gld Snstns Bathroom Lav 8g/6un MC/MENA,,,1,CASE,0.01,0.45
,PCC-000137,SC JOHNSON,NON-FOOD,58355180,1037895008,IN00421017,1037895008,08/03/2018,160341,SMCo BAGBAGUIN CALOOCAN,GENERAL LUIS BAGBAGUIN                                      ,655560,Gld Snstns Bathroom Lmn 8g/6un MC/MENA,,,2,CASE,0.01,0.45
,PCC-000137,SC JOHNSON,NON-FOOD,58355393,1038237336,IN00420982,1038237336,08/03/2018,160341,SMCo BAGBAGUIN CALOOCAN,GENERAL LUIS BAGBAGUIN                                      ,699054,Mr. Muscle In-Tank Block 40g/48 PH,,,1,CASE,0.01,2.12
,PCC-000137,SC JOHNSON,NON-FOOD,58355393,1038237336,IN00420982,1038237336,08/03/2018,160341,SMCo BAGBAGUIN CALOOCAN,GENERAL LUIS BAGBAGUIN                                      ,676117,Gld Hang It Fresh Floral Fresh 8g/24 MY,,,1,CASE,0.01,0.54
